date,gold,silver,gold_valid,silver_valid,both_valid,gold_silver_ratio
1983-02-14,500.5,14.172,True,True,True,35.31611628563364
1983-02-15,509.25,14.668,True,True,True,34.71843468775566
1983-02-16,508.5,14.602,True,True,True,34.82399671277907
1983-02-17,504.75,14.663,True,True,True,34.423378571915705
1983-02-18,503.5,14.45,True,True,True,34.84429065743945
1983-02-21,504.5,14.46,True,True,True,34.88934993084371
1983-02-22,485.5,14.407,True,True,True,33.698896369820226
1983-02-23,470.25,13.305,True,True,True,35.34385569334837
1983-02-24,475.0,13.535,True,True,True,35.09420022164758
1983-02-25,464.75,13.255,True,True,True,35.06224066390041
1983-02-28,408.5,11.7,True,True,True,34.914529914529915
1983-03-01,414.0,10.68,True,True,True,38.764044943820224
1983-03-02,430.0,10.997,True,True,True,39.10157315631536
1983-03-03,429.5,10.942,True,True,True,39.25242186072016
1983-03-04,412.5,10.596,True,True,True,38.92978482446206
1983-03-07,420.75,10.478,True,True,True,40.15556403893873
1983-03-08,417.5,10.598,True,True,True,39.39422532553312
1983-03-09,426.0,10.6,True,True,True,40.18867924528302
1983-03-10,434.75,10.98,True,True,True,39.59471766848816
1983-03-11,420.5,10.87,True,True,True,38.684452621895126
1983-03-14,428.5,10.943,True,True,True,39.15745225258157
1983-03-15,434.5,11.25,True,True,True,38.62222222222222
1983-03-16,419.0,10.83,True,True,True,38.68882733148661
1983-03-17,416.5,10.642,True,True,True,39.137380191693296
1983-03-18,421.75,10.615,True,True,True,39.73151201130476
1983-03-21,414.5,10.24,True,True,True,40.478515625
1983-03-22,421.25,10.6,True,True,True,39.74056603773585
1983-03-23,410.0,10.235,True,True,True,40.05862237420616
1983-03-24,415.5,10.575,True,True,True,39.290780141843975
1983-03-25,411.75,10.39,True,True,True,39.629451395572666
1983-03-28,408.75,10.312,True,True,True,39.63828549262995
1983-03-29,412.75,10.375,True,True,True,39.78313253012048
1983-03-30,418.0,10.652,True,True,True,39.24145700337965
1983-03-31,414.75,10.5,True,True,True,39.5
1983-04-05,426.75,10.975,True,True,True,38.88382687927107
1983-04-06,428.5,11.18,True,True,True,38.32737030411449
1983-04-07,425.75,11.142,True,True,True,38.21127266199965
1983-04-08,421.25,11.02,True,True,True,38.22595281306715
1983-04-11,426.75,11.111,True,True,True,38.40788407884079
1983-04-12,432.75,11.35,True,True,True,38.12775330396476
1983-04-13,429.25,11.221,True,True,True,38.2541662953391
1983-04-14,435.5,11.638,True,True,True,37.4205189895171
1983-04-15,436.5,11.748,True,True,True,37.155260469867216
1983-04-18,443.0,12.295,True,True,True,36.030906872712485
1983-04-19,439.5,12.264,True,True,True,35.83659491193738
1983-04-20,433.75,11.91,True,True,True,36.41897565071368
1983-04-21,439.5,12.422,True,True,True,35.38077604250523
1983-04-22,437.0,12.019,True,True,True,36.35909809468342
1983-04-25,441.5,12.272,True,True,True,35.97620599739244
1983-04-26,435.5,12.198,True,True,True,35.70257419249057
1983-04-27,434.25,12.31,True,True,True,35.27619821283509
1983-04-28,428.5,11.805,True,True,True,36.29817873782296
1983-04-29,429.25,11.957,True,True,True,35.89947311198461
1983-05-03,433.5,12.117,True,True,True,35.7761822233226
1983-05-04,432.75,12.348,True,True,True,35.046161321671526
1983-05-05,433.75,12.442,True,True,True,34.86175855971709
1983-05-06,431.25,12.402,True,True,True,34.77261731978713
1983-05-09,434.0,12.61,True,True,True,34.417129262490086
1983-05-10,443.75,12.883,True,True,True,34.44461693704883
1983-05-11,443.0,13.165,True,True,True,33.64982909229017
1983-05-12,439.75,12.9,True,True,True,34.08914728682171
1983-05-13,441.25,12.9,True,True,True,34.20542635658914
1983-05-16,436.25,12.966,True,True,True,33.64568872435601
1983-05-17,440.75,12.964,True,True,True,33.99799444615859
1983-05-18,442.75,13.36,True,True,True,33.13997005988024
1983-05-19,442.6,13.41,True,True,True,33.00521998508576
1983-05-20,438.75,13.29,True,True,True,33.013544018058695
1983-05-23,432.75,12.729,True,True,True,33.99717181239689
1983-05-24,436.8,13.24,True,True,True,32.99093655589124
1983-05-25,441.75,13.275,True,True,True,33.27683615819209
1983-05-26,440.0,13.352,True,True,True,32.95386458957459
1983-05-27,437.25,13.225,True,True,True,33.06238185255199
1983-05-31,437.5,13.545,True,True,True,32.299741602067186
1983-06-01,410.0,12.745,True,True,True,32.169478226755594
1983-06-02,412.5,12.25,True,True,True,33.673469387755105
1983-06-03,411.5,12.195,True,True,True,33.743337433374336
1983-06-06,407.75,11.725,True,True,True,34.776119402985074
1983-06-07,400.25,11.09,True,True,True,36.09107303877367
1983-06-08,403.0,11.1,True,True,True,36.306306306306304
1983-06-09,407.75,11.25,True,True,True,36.24444444444445
1983-06-10,411.25,11.733,True,True,True,35.05071166794511
1983-06-13,413.0,11.728,True,True,True,35.21487039563438
1983-06-14,407.9,11.712,True,True,True,34.82752732240437
1983-06-15,408.25,11.398,True,True,True,35.81768731356379
1983-06-16,412.5,11.55,True,True,True,35.714285714285715
1983-06-17,415.5,11.72,True,True,True,35.45221843003413
1983-06-20,415.75,11.56,True,True,True,35.96453287197232
1983-06-21,414.75,11.74,True,True,True,35.32793867120954
1983-06-22,420.5,12.157,True,True,True,34.58912560664638
1983-06-23,420.5,12.1,True,True,True,34.75206611570248
1983-06-24,423.5,12.305,True,True,True,34.41690369768387
1983-06-27,419.5,12.262,True,True,True,34.21138476594356
1983-06-28,416.0,11.588,True,True,True,35.89920607525026
1983-06-29,414.85,11.63,True,True,True,35.67067927773001
1983-06-30,416.0,11.598,True,True,True,35.86825314709432
1983-07-01,416.25,11.565,True,True,True,35.992217898832685
1983-07-04,416.0,11.645,True,True,True,35.72348647488192
1983-07-05,410.75,11.48,True,True,True,35.77961672473867
1983-07-06,411.65,11.42,True,True,True,36.04640980735552
1983-07-07,412.25,11.61,True,True,True,35.50818260120586
1983-07-08,426.0,12.033,True,True,True,35.40264273248567
1983-07-11,430.5,12.08,True,True,True,35.63741721854305
1983-07-12,429.0,12.382,True,True,True,34.647068324987885
1983-07-13,427.25,12.15,True,True,True,35.16460905349794
1983-07-14,426.25,12.19,True,True,True,34.96718621821165
1983-07-15,422.25,11.968,True,True,True,35.28158422459893
1983-07-18,422.4,11.95,True,True,True,35.34728033472803
1983-07-19,423.75,12.133,True,True,True,34.92541003873733
1983-07-20,428.25,12.258,True,True,True,34.93636808614782
1983-07-21,429.75,12.547,True,True,True,34.25121542998326
1983-07-22,423.5,12.28,True,True,True,34.48697068403909
1983-07-25,422.0,12.105,True,True,True,34.861627426683185
1983-07-26,425.5,12.431,True,True,True,34.22894376960824
1983-07-27,426.25,12.36,True,True,True,34.48624595469256
1983-07-28,425.5,12.35,True,True,True,34.45344129554656
1983-07-29,422.0,12.145,True,True,True,34.74680938657884
1983-08-01,411.25,11.805,True,True,True,34.83693350275307
1983-08-02,414.25,11.87,True,True,True,34.8989048020219
1983-08-03,411.0,11.845,True,True,True,34.69818488813846
1983-08-04,414.0,11.93,True,True,True,34.7024308466052
1983-08-05,409.75,11.585,True,True,True,35.36901165299957
1983-08-08,408.5,11.575,True,True,True,35.291576673866096
1983-08-09,413.0,11.623,True,True,True,35.53299492385787
1983-08-10,408.25,11.48,True,True,True,35.56184668989547
1983-08-11,411.75,11.63,True,True,True,35.40412725709372
1983-08-12,412.45,11.724,True,True,True,35.17997270556124
