image_name,dice,iou,precision,recall,foreground_ratio,target_foreground_ratio,fg_ratio_error,failure_mode
cju160wshltz10993i1gmqxbe.jpg,0.6420807453416149,0.47284162378502,0.501364049712034,0.8926065839179709,0.0503387451171875,0.0282745361328125,0.022064208984375,mixed_or_reasonable
cju5yimthmlv80850zhoc90c2.jpg,0.1693911700347535,0.0925326958233722,0.1567039771374136,0.1843137254901961,0.0640716552734375,0.054473876953125,0.0095977783203125,poor_prediction
cju5clr68b48r0755cmuvponm.jpg,0.1370094543918026,0.0735427534588342,0.0989094791428353,0.2228522336769759,0.2000885009765625,0.08880615234375,0.1112823486328125,poor_prediction
cju2txjfzv60w098839dcimys.jpg,0.6211080094481426,0.4504399283656466,0.4602959898154042,0.9546204620462048,0.1917724609375,0.09246826171875,0.09930419921875,over_segmentation
cju2sxf3iqbpv09937iksn8ep.jpg,0.8607785842209444,0.7555849743504882,0.9689124668435012,0.7743576698041211,0.1438140869140625,0.1799468994140625,-0.0361328125,mixed_or_reasonable
cju1ewnoh5z030855vpex9uzt.jpg,0.4316666666666666,0.2752391073326248,0.2778052805280528,0.967528735632184,0.369873046875,0.106201171875,0.263671875,over_segmentation
cju16d65tzw9d0799ouslsw25.jpg,0.755883052056097,0.607565915170042,0.6143740340030912,0.9820877084620137,0.0789794921875,0.049407958984375,0.029571533203125,mixed_or_reasonable
cju16jgnyzp970878melv7r25.jpg,0.8145798553144129,0.6871655243639095,0.7251560487466561,0.9291608480385932,0.1540069580078125,0.1201934814453125,0.0338134765625,mixed_or_reasonable
cju3y21quj0ir0818kgjagr15.jpg,0.7525588622774719,0.6032820623916811,0.9268597104343484,0.633437588854137,0.183380126953125,0.2683258056640625,-0.0849456787109375,mixed_or_reasonable
cju5xjn5mm78b09871spyqhhr.jpg,0.6797107019321478,0.5148195194241558,0.5541187193801983,0.8789193096593476,0.267852783203125,0.1688690185546875,0.0989837646484375,mixed_or_reasonable
